StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,psu,adult,sex,sex_6_TEXT,age,education,edu_subject,edu_subject_6_TEXT,province,state,family,ideology_1,ideology_2,ideology_3,ideology_4,ideology_5,us_edu,income,china_assist,race_disc,Q48,covid_assess_1,covid_assess_2,covid_assess_3,us_aid,kit,kit_got,kit_timely,return,return_reason,return_reason_5_TEXT,quar_assess,quar_reason,quar_reason_5_TEXT,quar_exempt,QID66_First Click,QID66_Last Click,QID66_Page Submit,QID66_Click Count,QID67_First Click,QID67_Last Click,QID67_Page Submit,QID67_Click Count,gov_assess_1,gov_assess_2,gov_assess_3,gov_assess_4,china_overall,china_gov,QID68_First Click,QID68_Last Click,QID68_Page Submit,QID68_Click Count,QID69_First Click,QID69_Last Click,QID69_Page Submit,QID69_Click Count,QID70_First Click,QID70_Last Click,QID70_Page Submit,QID70_Click Count,QID71_First Click,QID71_Last Click,QID71_Page Submit,QID71_Click Count,exclusion,group,finish
2020-08-28 12:53:28,2020-08-28 12:55:29,IP Address,67.22.20.162,100,120,TRUE,2020-08-28 12:55:29,R_XI2433txsEr8Q6Z,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1995,研究生在读,人文学科及艺术,,河北,Pennsylvania,个体工商户,同意,同意,强烈同意,强烈同意,强烈同意,高中,校外工作或实习收入,现在正得到补助,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,及时,已经或曾经回国,,,好,收费标准偏高,,,,,,,,,,,5,1,5,1,满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:54:10,2020-08-28 12:58:04,IP Address,162.242.48.66,100,233,TRUE,2020-08-28 12:58:04,R_1PUcl5yIEa86L7V,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1995,博士生在读,工科,,内蒙古,Pennsylvania,产业工人,反对,同意,反对,同意,反对,硕士/博士研究生或以上,"校外工作或实习收入,校内工作或实习收入（含全额奖学金）",曾经得到过补助，不过现在并没有,我遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,不怎么严重,一般,二者均无,有,否,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,1,2,1,一般,同意,,,,,,,,,0.539,9.674,11.022,9,1.023,7.047,9.536,7,,additive,yes
2020-08-28 12:54:40,2020-08-28 12:59:09,IP Address,113.139.189.100,100,268,TRUE,2020-08-28 12:59:09,R_3Jt4u7zI4BE4ry5,,,,,34.259796142578100,108.929412841797000,anonymous,ZH-S,是,是,男,,1998,本科在读,工科,,陕西,Pennsylvania,个体工商户,同意,强烈同意,反对,同意,同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,非常严重,一般,二者均无,有,是,无意见,已经或曾经回国,,,好,没有不满意的地方,,,,,,,,,,,5,1,3,1,满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 12:54:52,2020-08-28 12:58:13,IP Address,73.187.131.74,100,201,TRUE,2020-08-28 12:58:14,R_cPiIyQGoJxryIx3,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1999,本科在读,人文学科及艺术,,山东,Pennsylvania,私营企业主,强烈同意,强烈同意,反对,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,比较严重,比较严重,一般,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,8.319,8.319,9.878,1,1.42,6.153,7.186,8,5,1,3,1,满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:54:55,2020-08-28 12:58:19,IP Address,222.130.241.235,100,204,TRUE,2020-08-28 12:58:20,R_TnkCbrW9jOXpGoh,,,,,39.928802490234400,116.388885498047000,anonymous,ZH-S,是,是,女,,2000,本科在读,商科,,北京,Pennsylvania,国有企业经理,同意,同意,同意,同意,同意,本科（含预科）,无收入,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,比较严重,并不严重,一般,二者均无,有,是,及时,已经或曾经回国,,,一般,酒店设施比较差,,,,,,,,,,,3,3,2,2,满意,同意,0,0,6.501,0,2.639,11.019,20.524,4,,,,,,,,,,negative,yes
2020-08-28 12:56:00,2020-08-28 13:03:01,IP Address,98.235.168.69,100,421,TRUE,2020-08-28 13:03:01,R_22sJ9XPgBWcUuKQ,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,2000,本科在读,社会科学及法学,,北京,Pennsylvania,"私营企业主,私营企业或外资企业基层白领",强烈同意,同意,同意,反对,反对,本科（含预科）,无收入,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,一般,不怎么严重,并不严重,收到过美国民间组织提供的现金或物资,不清楚,,,未曾回国,"工作安排或学业计划,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便,其他原因",带时差学习效果不好,,,,,1.628,4.965,11.695,4,0,0,13.847,0,4,3,2,3,比较不满意,既不同意也不反对,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:56:15,2020-08-28 12:59:30,IP Address,8.20.93.72,100,195,TRUE,2020-08-28 12:59:30,R_dcJZVwWtnNlua3f,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,1997,博士生在读,工科,,江苏,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,强烈同意,同意,同意,反对,强烈反对,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,非常严重,一般,一般,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,2,4,1,一般,既不同意也不反对,,,,,,,,,9.067,9.067,16.642,1,0,0,11.121,0,,additive,yes
2020-08-28 12:58:32,2020-08-28 13:01:00,IP Address,73.230.82.149,100,147,TRUE,2020-08-28 13:01:00,R_yrsX9XlCjSbSfOp,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1989,博士生在读,工科,,湖北,Pennsylvania,基层公务员或国有企业基层白领,强烈同意,反对,反对,同意,同意,硕士/博士研究生或以上,"校外工作或实习收入,校内工作或实习收入（含全额奖学金）",现在正得到补助,我没有遇到过，但我认识的人遇到过,没有,非常严重,非常严重,非常严重,二者均无,有,是,及时,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,1,1,1,1,比较满意,既不同意也不反对,0,0,3.668,0,0,0,8.912,0,,,,,,,,,,negative,yes
2020-08-28 12:59:01,2020-08-28 13:02:48,IP Address,66.253.164.32,100,226,TRUE,2020-08-28 13:02:48,R_A1LICb0ppabcKc1,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1995,博士生在读,人文学科及艺术,,广西,Pennsylvania,个体工商户,同意,同意,反对,反对,同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,一般,一般,二者均有,有,是,无意见,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,5,3,5,3,比较满意,同意,,,,,,,,,1.887,11.805,12.986,8,4.099,4.576,8.176,2,,additive,yes
2020-08-28 12:59:23,2020-08-28 13:02:19,IP Address,66.150.67.30,100,175,TRUE,2020-08-28 13:02:20,R_6zGlLNdHIRE1Wpz,,,,,34.0543975830078000,-118.2440032958980000,anonymous,ZH-S,是,是,男,,2000,本科在读,理科（包括医科、农科）,,广东,Pennsylvania,国有企业经理,反对,强烈同意,强烈同意,同意,同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,一般,并不严重,二者均无,有,我想申请，但未拿到,及时,已经或曾经回国,,,非常好,"酒店设施比较差,行动受太多限制",,,0,0,6.515,0,0,0,6.961,0,5,1,2,3,满意,强烈同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 12:59:26,2020-08-28 13:09:04,IP Address,27.100.171.251,100,577,TRUE,2020-08-28 13:09:04,R_ZdUxKsVBvXaIdcR,,,,,33.4557952880859000,126.539306640625,anonymous,ZH-S,是,是,男,,2000,本科在读,理科（包括医科、农科）,,北京,Pennsylvania,"基层公务员或国有企业基层白领,无业/失业",反对,强烈同意,同意,强烈同意,同意,高中,无收入,从没有,我遇到过,没有,非常严重,并不严重,并不严重,二者均无,有,是,及时,已经或曾经回国,,,一般,没有不满意的地方,,,,,,,,,,,4,1,3,2,一般,同意,0,0,15.593,0,1.954,17.923,19.049,4,,,,,,,,,,negative,yes
2020-08-28 12:59:30,2020-08-28 13:02:31,IP Address,67.22.17.87,100,181,TRUE,2020-08-28 13:02:32,R_2PnWudIuLcowo4Q,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,1995,研究生在读,工科,,上海,Pennsylvania,个体工商户,强烈同意,同意,同意,强烈同意,强烈同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,比较严重,比较严重,二者均无,有,是,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,2,2,4,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:00:09,2020-08-28 13:02:30,IP Address,73.230.121.66,100,140,TRUE,2020-08-28 13:02:30,R_BzwBM53put6gOCR,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1999,本科在读,理科（包括医科、农科）,,辽宁,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,强烈同意,强烈同意,强烈反对,强烈反对,强烈反对,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,一般,不怎么严重,二者均无,有,是,及时,未曾回国,没买到机票或觉得票价过高,,,,,,1.858,1.858,12.028,1,0,0,7.663,0,4,2,3,3,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 13:00:46,2020-08-28 13:03:21,IP Address,75.102.136.211,100,154,TRUE,2020-08-28 13:03:21,R_2uZIeuNt1nOlfju,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,1998,本科在读,工科,,江苏,Pennsylvania,"私营企业主,基层公务员或国有企业基层白领",同意,强烈同意,反对,强烈反对,强烈反对,高中,"校外工作或实习收入,校内工作或实习收入（含全额奖学金）",从没有,我没有遇到过，但我认识的人遇到过,没有,一般,一般,不怎么严重,收到过美国各级政府提供的现金或物资,有,否,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,1,3,1,2,不满意,强烈反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:01:05,2020-08-28 13:03:42,IP Address,104.38.6.189,100,157,TRUE,2020-08-28 13:03:43,R_1mtw09lXU9WjbTj,,,,,40.791107177734400,-77.85919952392580000,anonymous,ZH-S,是,是,女,,1997,研究生在读,人文学科及艺术,,广东,Pennsylvania,私营企业或外资企业经理,强烈同意,强烈同意,强烈反对,反对,反对,硕士/博士研究生或以上,无收入,从没有,我遇到过,没有,比较严重,一般,一般,二者均无,有,是,及时,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,3,1,2,2,比较不满意,反对,5.87,5.87,5.898,1,6.613,6.613,9.815,1,,,,,,,,,,negative,yes
2020-08-28 13:01:10,2020-08-28 13:06:12,IP Address,8.20.93.59,100,301,TRUE,2020-08-28 13:06:12,R_0uYISQQ1YRCJA09,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,2000,本科在读,其他,传媒,广东,Pennsylvania,"国有企业经理,私营企业或外资企业经理",反对,反对,反对,同意,同意,本科（含预科）,无收入,从没有,我遇到过,没有,比较严重,比较严重,不怎么严重,二者均无,有,是,及时,未曾回国,"担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,2,2,1,比较满意,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:02:24,2020-08-28 13:05:05,IP Address,71.58.215.115,100,160,TRUE,2020-08-28 13:05:05,R_2ZTGKY2ekUD9mb1,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1999,本科在读,工科,,广东,Pennsylvania,"党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）",强烈反对,强烈反对,强烈同意,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,比较严重,并不严重,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,1,4,1,满意,强烈同意,0,0,3.879,0,0.101,0.101,8.661,1,,,,,,,,,,negative,yes
2020-08-28 13:03:07,2020-08-28 13:07:15,IP Address,71.58.212.138,100,247,TRUE,2020-08-28 13:07:15,R_2s1hZzJ4MvyihJM,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,2000,本科在读,理科（包括医科、农科）,,北京,Pennsylvania,国有企业经理,强烈同意,同意,同意,强烈同意,反对,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,非常严重,非常严重,二者均无,有,是,无意见,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,4,1,3,1,比较满意,既不同意也不反对,,,,,,,,,2.099,11.416,13.4,9,1.061,10.795,12.136,6,,additive,yes
2020-08-28 13:03:09,2020-08-28 13:07:51,IP Address,73.187.219.252,100,281,TRUE,2020-08-28 13:07:51,R_1hRRxLxhQaa3xPG,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1987,博士生在读,人文学科及艺术,,山东,Pennsylvania,个体工商户,同意,同意,反对,反对,反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,比较严重,一般,一般,二者均无,有,是,无意见,未曾回国,"担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,1,1,1,2,一般,既不同意也不反对,,,,,,,,,3.051,29.368,30.031,7,4.215,13.783,17.599,3,,additive,yes
2020-08-28 13:03:34,2020-08-28 13:08:57,IP Address,71.58.100.149,100,323,TRUE,2020-08-28 13:08:58,R_1Kp7LHFLlKAuYxe,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1993,博士生在读,工科,,吉林,Pennsylvania,党和国家干部（科级及以上）,同意,同意,反对,同意,强烈同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,非常严重,一般,不怎么严重,收到过美国各级政府提供的现金或物资,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率",,,,,,0,0,15.388,0,0,0,18.799,0,5,1,3,1,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 13:05:54,2020-08-28 14:44:16,IP Address,104.39.65.243,100,5901,TRUE,2020-08-28 14:44:16,R_2abrazhxyGCGDFY,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1999,本科在读,理科（包括医科、农科）,,广东,Pennsylvania,"专业技术人员（如科学家、工程师、教师、律师、医生等）,私营企业或外资企业基层白领",同意,同意,同意,同意,反对,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,比较严重,不怎么严重,二者均无,有,是,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,5,1,3,1,满意,既不同意也不反对,,,,,,,,,0,0,36.685,0,0,0,38.518,0,,additive,yes
2020-08-28 13:06:03,2020-08-28 13:11:39,IP Address,98.235.92.126,100,336,TRUE,2020-08-28 13:11:39,R_yBYuCWFoMaYu3sd,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1999,本科在读,人文学科及艺术,,北京,Pennsylvania,私营企业主,同意,同意,强烈反对,反对,反对,高中,校内工作或实习收入（含全额奖学金）,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,一般,一般,二者均无,有,是,无意见,未曾回国,其他原因,我没有回国,,,,,2.03,2.03,10.75,1,1.548,6.487,8.656,2,3,1,2,2,一般,既不同意也不反对,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 13:06:24,2020-08-28 13:11:56,IP Address,175.153.169.83,100,332,TRUE,2020-08-28 13:11:56,R_3PgUn8Sj5pWR3iX,,,,,30.6667022705078000,104.06671142578100,anonymous,ZH-S,是,是,男,,2000,本科在读,工科,,四川,Pennsylvania,无业/失业,同意,反对,反对,同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,比较严重,比较严重,二者均无,有,是,及时,已经或曾经回国,,,一般,没有不满意的地方,,,,,,,,,,,5,2,3,3,比较满意,强烈同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:06:42,2020-08-28 13:11:50,IP Address,199.30.140.192,100,307,TRUE,2020-08-28 13:11:50,R_1rjP37SWGkuCmQU,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1997,本科在读,社会科学及法学,,浙江,Pennsylvania,私营企业或外资企业经理,同意,反对,强烈同意,强烈同意,同意,高中,无收入,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,比较严重,并不严重,并不严重,二者均无,没有,,,未曾回国,"签证因素，或担心返美时能否顺利入境,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,2,3,2,满意,同意,0,0,10.389,0,1.824,16.458,16.497,3,,,,,,,,,,negative,yes
2020-08-28 13:07:43,2020-08-28 13:15:16,IP Address,71.58.186.169,100,453,TRUE,2020-08-28 13:15:16,R_1gNI8efSuY6scRN,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1987,博士生在读,社会科学及法学,,河北,Pennsylvania,农业劳动者,强烈同意,反对,同意,强烈同意,强烈同意,硕士/博士研究生或以上,无收入,现在正得到补助,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,比较严重,二者均无,有,我想申请，但未拿到,无意见,未曾回国,"担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,5.124,12.628,17.956,2,2.371,8.422,13.856,2,5,2,3,1,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 13:08:07,2020-08-28 13:13:54,IP Address,98.235.180.223,100,347,TRUE,2020-08-28 13:13:55,R_2qq8qETekB0YtvE,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1996,研究生在读,理科（包括医科、农科）,,云南,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,同意,同意,反对,同意,同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,及时,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率",,,,,,,,,,,,,,5,1,5,1,满意,同意,,,,,,,,,2.817,47.968,48.921,22,9.255,14.357,15.242,15,,additive,yes
2020-08-28 13:08:38,2020-08-28 13:12:42,IP Address,104.39.13.214,100,243,TRUE,2020-08-28 13:12:42,R_3JE0f5dyrP0szfq,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1999,本科在读,人文学科及艺术,,上海,Pennsylvania,私营企业主,同意,同意,同意,同意,同意,高中,无收入,从没有,我遇到过,没有,非常严重,比较严重,不怎么严重,二者均无,有,我想申请，但未拿到,及时,未曾回国,签证因素，或担心返美时能否顺利入境,,,,,,0,0,9.632,0,0,0,6.189,0,4,2,1,3,满意,既不同意也不反对,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 13:09:12,2020-08-28 13:14:09,IP Address,71.58.74.151,100,296,TRUE,2020-08-28 13:14:09,R_1JKp4wqLwMebBh5,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1999,本科在读,商科,,北京,Pennsylvania,"私营企业或外资企业经理,个体工商户",反对,同意,同意,反对,反对,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,比较严重,一般,不怎么严重,收到过美国各级政府提供的现金或物资,有,是,不及时,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率",,,,,,,,,,,,,,3,2,2,1,比较不满意,反对,0,0,10.335,0,8.697,9.076,23.747,2,,,,,,,,,,negative,yes
2020-08-28 13:09:23,2020-08-28 13:15:19,IP Address,98.235.89.114,100,355,TRUE,2020-08-28 13:15:19,R_1ePreks65HVXoJI,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,2001,本科在读,商科,,北京,Pennsylvania,"国有企业经理,基层公务员或国有企业基层白领",同意,同意,反对,反对,反对,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,有，在我认识的人当中，有人在美国被感染,比较严重,一般,一般,二者均无,有,否,不及时,未曾回国,"担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,4,2,3,4,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:11:29,2020-08-28 13:15:42,IP Address,8.20.93.57,100,252,TRUE,2020-08-28 13:15:42,R_3Jl2LHFMikfpoVe,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1998,本科在读,理科（包括医科、农科）,,陕西,Pennsylvania,商业服务业员工,同意,同意,反对,反对,强烈同意,高中,无收入,从没有,我遇到过,没有,非常严重,一般,一般,二者均无,有,是,及时,未曾回国,"签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高",,,,,,,,,,,,,,4,1,4,1,满意,强烈同意,3.448,3.448,10.028,1,6.845,6.845,17.29,1,,,,,,,,,,negative,yes
2020-08-28 13:12:58,2020-08-28 13:17:09,IP Address,98.235.165.54,100,250,TRUE,2020-08-28 13:17:09,R_2xR9Ej9AUifasO5,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1998,本科在读,人文学科及艺术,,广东,Pennsylvania,"私营企业主,私营企业或外资企业基层白领",同意,同意,强烈同意,强烈同意,同意,本科（含预科）,无收入,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,比较严重,不怎么严重,二者均无,有,是,及时,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,5,2,3,1,满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:13:34,2020-08-28 13:16:33,IP Address,68.232.112.28,100,178,TRUE,2020-08-28 13:16:33,R_2Ys9P5l1aibIG5Q,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1997,博士生在读,工科,,山东,Pennsylvania,私营企业或外资企业基层白领,同意,同意,同意,反对,同意,硕士/博士研究生或以上,校外工作或实习收入,从没有,我遇到过,没有,比较严重,一般,不怎么严重,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境",,,,,,,,,,,,,,4,3,4,3,比较满意,同意,,,,,,,,,7.838,8.566,11.185,2,0,0,10.762,0,,additive,yes
2020-08-28 13:16:04,2020-08-28 13:20:25,IP Address,71.58.209.81,100,261,TRUE,2020-08-28 13:20:26,R_1MJLSGafLRzuPzS,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1994,博士生在读,社会科学及法学,,浙江,Pennsylvania,个体工商户,强烈反对,反对,同意,同意,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,非常严重,比较严重,二者均无,有,否,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,0,0,23.397,0,0,0,18.806,0,4,1,3,3,比较满意,强烈同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 13:16:45,2020-08-28 13:21:58,IP Address,103.86.68.178,100,312,TRUE,2020-08-28 13:21:58,R_21jRtUc8B0JXqCS,,,,,37.390106201171900,-121.89099884033200000,anonymous,ZH-S,是,是,男,,1998,本科在读,商科,,江西,Pennsylvania,"私营企业主,个体工商户",反对,同意,同意,同意,强烈同意,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,一般,一般,二者均无,不清楚,,,已经或曾经回国,,,好,没有不满意的地方,,,,,,,,,,,5,1,3,1,满意,同意,,,,,,,,,5.178,11.416,12.775,3,1.22,6.048,11.122,4,,additive,yes
2020-08-28 13:18:40,2020-08-28 13:23:15,IP Address,192.112.253.27,100,274,TRUE,2020-08-28 13:23:15,R_6hYhQDLPBXZkO4x,,,,,40.791107177734400,-77.85919952392580000,anonymous,ZH-S,是,是,女,,2000,本科在读,商科,,辽宁,Pennsylvania,基层公务员或国有企业基层白领,强烈反对,同意,强烈反对,同意,强烈同意,高中,无收入,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,比较严重,一般,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,担心旅途期间增加感染几率,回国后的入境隔离会带来不便",,,,,,,,,,,,,,5,1,2,1,满意,强烈同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:18:42,2020-08-28 13:27:12,IP Address,104.38.52.115,100,510,TRUE,2020-08-28 13:27:13,R_3jfJftySFr9USol,,,,,40.791107177734400,-77.85919952392580000,anonymous,ZH-S,是,是,男,,1991,博士生在读,理科（包括医科、农科）,,山东,Pennsylvania,农业劳动者,同意,同意,同意,强烈同意,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,比较严重,一般,不怎么严重,二者均无,有,是,及时,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,3,3,4,2,一般,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 13:19:35,2020-08-28 13:23:41,IP Address,104.39.29.228,100,246,TRUE,2020-08-28 13:23:41,R_1n2EiSkGVQR6nKl,,,,,40.89739990234380,-77.7722015380859000,anonymous,ZH-S,是,是,男,,1994,博士生在读,工科,,四川,Pennsylvania,"党和国家干部（科级及以上）,国有企业经理",反对,同意,反对,反对,反对,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,一般,一般,一般,二者均无,有,否,无意见,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境",,,,,,,,,,,,,,5,4,4,2,满意,强烈同意,0,0,11.246,0,0,0,10.72,0,,,,,,,,,,negative,yes
